order_id,order_date,product_id,category,price,quantity,customer_id,region,revenue
2211,2023-04-03 02:00:00,1072,Home,251.49,4,14478,East,1005.96
2212,2023-04-03 03:00:00,1036,Electronics,251.49,3,14916,East,754.47
2213,2023-04-03 04:00:00,1019,Sports,251.49,3,16532,North,754.47
2214,2023-04-03 05:00:00,1025,Clothing,251.49,4,19151,East,1005.96
2215,2023-04-03 06:00:00,1028,Clothing,251.49,3,18720,North,754.47
2216,2023-04-03 07:00:00,1000,Clothing,251.49,2,17555,South,502.98
2217,2023-04-03 08:00:00,1034,Clothing,251.49,1,10007,West,251.49
2218,2023-04-03 09:00:00,1069,Clothing,251.49,4,17022,East,1005.96
2219,2023-04-03 10:00:00,1058,Sports,251.49,3,15141,West,754.47
2220,2023-04-03 11:00:00,1068,Sports,251.49,2,10794,East,502.98
2221,2023-04-03 12:00:00,1032,Electronics,251.49,2,17813,South,502.98
2222,2023-04-03 13:00:00,1050,Electronics,251.49,2,16302,South,502.98
2223,2023-04-03 14:00:00,1077,Home,251.49,4,14666,North,1005.96
2224,2023-04-03 15:00:00,1011,Home,251.49,3,11795,West,754.47
2225,2023-04-03 16:00:00,1019,Home,251.49,2,15853,North,502.98
2226,2023-04-03 17:00:00,1052,Sports,251.49,3,11194,South,754.47
2227,2023-04-03 18:00:00,1087,Electronics,251.49,1,15492,East,251.49
2228,2023-04-03 19:00:00,1042,Electronics,251.49,2,13424,East,502.98
2229,2023-04-03 20:00:00,1097,Sports,251.49,2,19054,East,502.98
2230,2023-04-03 21:00:00,1088,Electronics,251.49,3,16135,West,754.47
2231,2023-04-03 22:00:00,1049,Clothing,251.49,3,12297,East,754.47
2232,2023-04-03 23:00:00,1028,Electronics,251.49,3,10574,East,754.47
2233,2023-04-04 00:00:00,1056,Electronics,251.49,1,16904,South,251.49
2234,2023-04-04 01:00:00,1038,Clothing,251.49,4,17217,West,1005.96
2235,2023-04-04 02:00:00,1094,Home,251.49,3,15485,South,754.47
2236,2023-04-04 03:00:00,1055,Home,251.49,2,19962,East,502.98
2237,2023-04-04 04:00:00,1042,Home,251.49,1,14399,North,251.49
2238,2023-04-04 05:00:00,1049,Sports,251.49,3,14509,East,754.47
2239,2023-04-04 06:00:00,1022,Clothing,251.49,3,13859,East,754.47
2240,2023-04-04 07:00:00,1043,Clothing,251.49,2,15645,West,502.98
2241,2023-04-04 08:00:00,1037,Sports,251.49,2,14408,North,502.98
2242,2023-04-04 09:00:00,1083,Clothing,251.49,3,16439,West,754.47
2243,2023-04-04 10:00:00,1022,Electronics,251.49,1,15214,South,251.49
2244,2023-04-04 11:00:00,1044,Home,251.49,3,15348,East,754.47
2245,2023-04-04 12:00:00,1051,Clothing,251.49,4,19110,South,1005.96
2246,2023-04-04 13:00:00,1079,Clothing,251.49,1,15113,East,251.49
2247,2023-04-04 14:00:00,1049,Home,251.49,2,16365,North,502.98
2248,2023-04-04 15:00:00,1007,Sports,251.49,2,13311,East,502.98
2249,2023-04-04 16:00:00,1084,Home,251.49,1,14295,East,251.49
2250,2023-04-04 17:00:00,1000,Sports,251.49,1,14075,South,251.49
2251,2023-04-04 18:00:00,1007,Sports,251.49,2,12590,South,502.98
2252,2023-04-04 19:00:00,1028,Electronics,251.49,4,15391,East,1005.96
2253,2023-04-04 20:00:00,1095,Home,251.49,1,14966,East,251.49
2254,2023-04-04 21:00:00,1004,Clothing,251.49,2,14628,North,502.98
2255,2023-04-04 22:00:00,1085,Sports,251.49,3,10327,East,754.47
2256,2023-04-04 23:00:00,1046,Electronics,251.49,1,18741,North,251.49
2257,2023-04-05 00:00:00,1033,Home,251.49,4,14421,South,1005.96
2258,2023-04-05 01:00:00,1064,Sports,251.49,1,18822,North,251.49
2259,2023-04-05 02:00:00,1054,Electronics,251.49,4,15789,East,1005.96
2260,2023-04-05 03:00:00,1089,Clothing,251.49,2,16403,South,502.98
2261,2023-04-05 04:00:00,1042,Sports,251.49,1,15496,North,251.49
2262,2023-04-05 05:00:00,1073,Sports,251.49,1,11816,South,251.49
2263,2023-04-05 06:00:00,1029,Clothing,251.49,4,16040,North,1005.96
2264,2023-04-05 07:00:00,1081,Clothing,251.49,4,19618,East,1005.96
2265,2023-04-05 08:00:00,1016,Clothing,251.49,3,17965,East,754.47
2266,2023-04-05 09:00:00,1025,Sports,251.49,4,13242,North,1005.96
2267,2023-04-05 10:00:00,1007,Electronics,251.49,2,17694,South,502.98
2268,2023-04-05 11:00:00,1046,Electronics,251.49,1,15916,North,251.49
2269,2023-04-05 12:00:00,1075,Clothing,251.49,4,14578,West,1005.96
2270,2023-04-05 13:00:00,1090,Electronics,251.49,3,17974,East,754.47
2271,2023-04-05 14:00:00,1071,Clothing,251.49,3,15629,South,754.47
2272,2023-04-05 15:00:00,1088,Clothing,251.49,4,14413,North,1005.96
2273,2023-04-05 16:00:00,1045,Home,251.49,3,19919,South,754.47
2274,2023-04-05 17:00:00,1067,Electronics,251.49,1,10100,South,251.49
2275,2023-04-05 18:00:00,1032,Sports,251.49,2,14393,East,502.98
2276,2023-04-05 19:00:00,1000,Home,251.49,3,16991,South,754.47
2277,2023-04-05 20:00:00,1018,Clothing,251.49,4,18992,East,1005.96
2278,2023-04-05 21:00:00,1030,Home,251.49,4,13465,North,1005.96
2279,2023-04-05 22:00:00,1079,Clothing,251.49,1,17315,West,251.49
2280,2023-04-05 23:00:00,1013,Clothing,251.49,2,10062,East,502.98
2281,2023-04-06 00:00:00,1052,Clothing,251.49,4,17811,South,1005.96
2282,2023-04-06 01:00:00,1047,Electronics,251.49,2,19683,East,502.98
2283,2023-04-06 02:00:00,1068,Clothing,251.49,3,14238,West,754.47
2284,2023-04-06 03:00:00,1089,Clothing,251.49,1,15861,South,251.49
2285,2023-04-06 04:00:00,1061,Electronics,251.49,3,19486,North,754.47
2286,2023-04-06 05:00:00,1091,Electronics,251.49,2,19134,East,502.98
2287,2023-04-06 06:00:00,1065,Clothing,251.49,4,17635,South,1005.96
2288,2023-04-06 07:00:00,1063,Electronics,251.49,4,11277,West,1005.96
2289,2023-04-06 08:00:00,1069,Sports,251.49,1,17696,South,251.49
2290,2023-04-06 09:00:00,1062,Sports,251.49,3,15899,South,754.47
2291,2023-04-06 10:00:00,1072,Clothing,251.49,2,17690,North,502.98
2292,2023-04-06 11:00:00,1032,Home,251.49,4,13737,South,1005.96
2293,2023-04-06 12:00:00,1040,Electronics,251.49,4,11452,South,1005.96
2294,2023-04-06 13:00:00,1088,Home,251.49,1,15072,East,251.49
2295,2023-04-06 14:00:00,1047,Sports,251.49,1,10437,North,251.49
2296,2023-04-06 15:00:00,1012,Clothing,251.49,3,18040,West,754.47
2297,2023-04-06 16:00:00,1072,Sports,251.49,4,13066,East,1005.96
2298,2023-04-06 17:00:00,1076,Electronics,251.49,3,15696,North,754.47
2299,2023-04-06 18:00:00,1030,Electronics,251.49,2,19201,South,502.98
2300,2023-04-06 19:00:00,1074,Clothing,251.49,3,16681,North,754.47
2301,2023-04-06 20:00:00,1067,Electronics,251.49,1,13778,North,251.49
2302,2023-04-06 21:00:00,1097,Electronics,251.49,3,11268,West,754.47
2303,2023-04-06 22:00:00,1003,Electronics,251.49,1,14154,South,251.49
2304,2023-04-06 23:00:00,1018,Home,251.49,4,11657,West,1005.96
2305,2023-04-07 00:00:00,1069,Clothing,251.49,2,14394,North,502.98
2306,2023-04-07 01:00:00,1097,Clothing,251.49,4,11143,West,1005.96
2307,2023-04-07 02:00:00,1081,Clothing,251.49,3,16574,East,754.47
2308,2023-04-07 03:00:00,1012,Electronics,251.49,4,10923,South,1005.96
2309,2023-04-07 04:00:00,1022,Electronics,251.49,1,14317,North,251.49
2310,2023-04-07 05:00:00,1082,Electronics,251.49,4,18610,West,1005.96
2311,2023-04-07 06:00:00,1074,Clothing,251.49,2,12438,East,502.98
2312,2023-04-07 07:00:00,1000,Home,251.49,1,15216,South,251.49
2313,2023-04-07 08:00:00,1087,Sports,251.49,2,13055,East,502.98
2314,2023-04-07 09:00:00,1053,Clothing,251.49,3,13610,East,754.47
2315,2023-04-07 10:00:00,1070,Clothing,251.49,2,18284,South,502.98
2316,2023-04-07 11:00:00,1088,Home,251.49,1,11118,East,251.49
2317,2023-04-07 12:00:00,1084,Sports,251.49,1,16318,West,251.49
2318,2023-04-07 13:00:00,1014,Sports,251.49,2,14740,North,502.98
2319,2023-04-07 14:00:00,1064,Electronics,251.49,4,17393,South,1005.96
2320,2023-04-07 15:00:00,1075,Sports,251.49,3,15465,South,754.47
2321,2023-04-07 16:00:00,1070,Electronics,251.49,1,12677,West,251.49
2322,2023-04-07 17:00:00,1014,Clothing,251.49,3,15354,East,754.47
2323,2023-04-07 18:00:00,1020,Home,251.49,4,15188,East,1005.96
2324,2023-04-07 19:00:00,1018,Clothing,251.49,2,12144,West,502.98
2325,2023-04-07 20:00:00,1059,Sports,251.49,2,11342,West,502.98
2326,2023-04-07 21:00:00,1092,Clothing,251.49,1,13585,West,251.49
2327,2023-04-07 22:00:00,1088,Home,251.49,1,14438,West,251.49
2328,2023-04-07 23:00:00,1032,Home,251.49,3,15298,East,754.47
2329,2023-04-08 00:00:00,1048,Electronics,251.49,4,18170,East,1005.96
2330,2023-04-08 01:00:00,1095,Clothing,251.49,2,17004,West,502.98
2331,2023-04-08 02:00:00,1034,Home,251.49,3,18585,West,754.47
2332,2023-04-08 03:00:00,1043,Home,251.49,3,15728,East,754.47
2333,2023-04-08 04:00:00,1089,Home,251.49,3,13871,South,754.47
2334,2023-04-08 05:00:00,1010,Home,251.49,4,12281,East,1005.96
2335,2023-04-08 06:00:00,1098,Sports,251.49,2,14132,West,502.98
2336,2023-04-08 07:00:00,1071,Clothing,251.49,2,12576,North,502.98
2337,2023-04-08 08:00:00,1077,Clothing,251.49,4,18557,West,1005.96
2338,2023-04-08 09:00:00,1073,Clothing,251.49,4,16691,South,1005.96
2339,2023-04-08 10:00:00,1065,Sports,251.49,3,14250,East,754.47
2340,2023-04-08 11:00:00,1045,Sports,251.49,3,10047,North,754.47
2341,2023-04-08 12:00:00,1008,Home,251.49,3,16565,South,754.47
2342,2023-04-08 13:00:00,1002,Sports,251.49,4,17997,West,1005.96
2343,2023-04-08 14:00:00,1084,Electronics,251.49,2,19101,East,502.98
2344,2023-04-08 15:00:00,1025,Sports,251.49,2,11475,South,502.98
2345,2023-04-08 16:00:00,1071,Home,251.49,2,11649,East,502.98
2346,2023-04-08 17:00:00,1047,Clothing,251.49,3,11409,South,754.47
2347,2023-04-08 18:00:00,1065,Sports,251.49,2,13160,West,502.98
2348,2023-04-08 19:00:00,1069,Clothing,251.49,3,18613,North,754.47
2349,2023-04-08 20:00:00,1027,Clothing,251.49,4,15650,South,1005.96
2350,2023-04-08 21:00:00,1092,Electronics,251.49,1,15790,North,251.49
2351,2023-04-08 22:00:00,1025,Electronics,251.49,4,16824,West,1005.96
2352,2023-04-08 23:00:00,1024,Sports,251.49,3,15014,South,754.47
2353,2023-04-09 00:00:00,1011,Clothing,251.49,2,10286,North,502.98
2354,2023-04-09 01:00:00,1004,Home,251.49,1,11974,East,251.49
2355,2023-04-09 02:00:00,1097,Clothing,251.49,1,11908,East,251.49
2356,2023-04-09 03:00:00,1047,Clothing,251.49,1,11701,West,251.49
2357,2023-04-09 04:00:00,1036,Electronics,251.49,4,15471,South,1005.96
2358,2023-04-09 05:00:00,1078,Electronics,251.49,1,13583,West,251.49
2359,2023-04-09 06:00:00,1043,Electronics,251.49,3,15014,West,754.47
2360,2023-04-09 07:00:00,1099,Electronics,251.49,3,13317,North,754.47
2361,2023-04-09 08:00:00,1014,Sports,251.49,4,14438,West,1005.96
2362,2023-04-09 09:00:00,1042,Sports,251.49,2,17264,West,502.98
2363,2023-04-09 10:00:00,1047,Clothing,251.49,2,19598,West,502.98
2364,2023-04-09 11:00:00,1086,Sports,251.49,4,18701,North,1005.96
2365,2023-04-09 12:00:00,1069,Home,251.49,2,19113,West,502.98
2366,2023-04-09 13:00:00,1045,Clothing,251.49,2,17975,North,502.98
2367,2023-04-09 14:00:00,1042,Clothing,251.49,1,15378,East,251.49
2368,2023-04-09 15:00:00,1020,Home,251.49,4,13072,East,1005.96
2369,2023-04-09 16:00:00,1022,Clothing,251.49,4,11996,North,1005.96
2370,2023-04-09 17:00:00,1079,Home,251.49,2,19649,East,502.98
2371,2023-04-09 18:00:00,1046,Electronics,251.49,2,18906,West,502.98
2372,2023-04-09 19:00:00,1014,Electronics,251.49,4,11117,East,1005.96
2373,2023-04-09 20:00:00,1024,Electronics,251.49,3,10471,West,754.47
2374,2023-04-09 21:00:00,1035,Home,251.49,4,19567,South,1005.96
2375,2023-04-09 22:00:00,1074,Sports,251.49,1,12261,North,251.49
2376,2023-04-09 23:00:00,1050,Sports,251.49,2,13268,North,502.98
2377,2023-04-10 00:00:00,1014,Clothing,251.49,1,11685,South,251.49
2378,2023-04-10 01:00:00,1067,Electronics,251.49,4,10880,West,1005.96
2379,2023-04-10 02:00:00,1020,Electronics,251.49,2,14018,East,502.98
2380,2023-04-10 03:00:00,1012,Clothing,251.49,4,16310,South,1005.96
2381,2023-04-10 04:00:00,1085,Electronics,251.49,4,15525,North,1005.96
2382,2023-04-10 05:00:00,1018,Electronics,251.49,1,14657,South,251.49
2383,2023-04-10 06:00:00,1033,Home,251.49,1,11276,West,251.49
2384,2023-04-10 07:00:00,1077,Clothing,251.49,3,16069,East,754.47
2385,2023-04-10 08:00:00,1067,Home,251.49,2,12772,North,502.98
2386,2023-04-10 09:00:00,1051,Electronics,251.49,4,16114,West,1005.96
2387,2023-04-10 10:00:00,1026,Electronics,251.49,2,13005,East,502.98
2388,2023-04-10 11:00:00,1028,Clothing,251.49,1,18918,West,251.49
2389,2023-04-10 12:00:00,1027,Electronics,251.49,2,10716,North,502.98
2390,2023-04-10 13:00:00,1034,Sports,251.49,3,11629,North,754.47
2391,2023-04-10 14:00:00,1007,Home,251.49,4,16850,North,1005.96
2392,2023-04-10 15:00:00,1015,Home,251.49,4,18577,East,1005.96
2393,2023-04-10 16:00:00,1035,Sports,251.49,4,11848,East,1005.96
2394,2023-04-10 17:00:00,1029,Clothing,251.49,1,11338,West,251.49
2395,2023-04-10 18:00:00,1017,Clothing,251.49,4,16045,South,1005.96
2396,2023-04-10 19:00:00,1001,Electronics,251.49,1,18380,East,251.49
2397,2023-04-10 20:00:00,1048,Clothing,251.49,3,14955,West,754.47
2398,2023-04-10 21:00:00,1076,Sports,251.49,4,11268,South,1005.96
2399,2023-04-10 22:00:00,1003,Clothing,251.49,2,10688,East,502.98
2400,2023-04-10 23:00:00,1089,Electronics,251.49,1,12910,East,251.49
2401,2023-04-11 00:00:00,1088,Sports,251.49,1,18336,South,251.49
2402,2023-04-11 01:00:00,1093,Electronics,251.49,2,10531,South,502.98
2403,2023-04-11 02:00:00,1074,Home,251.49,2,19548,East,502.98
2404,2023-04-11 03:00:00,1006,Home,251.49,3,17733,East,754.47
2405,2023-04-11 04:00:00,1094,Clothing,251.49,1,17225,North,251.49
2406,2023-04-11 05:00:00,1073,Sports,251.49,3,19818,West,754.47
2407,2023-04-11 06:00:00,1038,Sports,251.49,2,16215,West,502.98
2408,2023-04-11 07:00:00,1012,Sports,251.49,4,18639,West,1005.96
2409,2023-04-11 08:00:00,1030,Electronics,251.49,2,10724,East,502.98
2410,2023-04-11 09:00:00,1070,Sports,251.49,2,18994,East,502.98
2411,2023-04-11 10:00:00,1062,Clothing,251.49,3,16524,North,754.47
2412,2023-04-11 11:00:00,1055,Home,251.49,3,10155,North,754.47
2413,2023-04-11 12:00:00,1041,Clothing,251.49,2,17878,North,502.98
2414,2023-04-11 13:00:00,1060,Home,251.49,3,15804,East,754.47
2415,2023-04-11 14:00:00,1041,Home,251.49,1,15601,South,251.49
2416,2023-04-11 15:00:00,1055,Clothing,251.49,3,18461,South,754.47
2417,2023-04-11 16:00:00,1035,Home,251.49,3,16253,North,754.47
2418,2023-04-11 17:00:00,1083,Home,251.49,4,18507,North,1005.96
2419,2023-04-11 18:00:00,1067,Electronics,251.49,4,15276,West,1005.96
2420,2023-04-11 19:00:00,1006,Clothing,251.49,4,14152,South,1005.96
2421,2023-04-11 20:00:00,1053,Clothing,251.49,1,14341,East,251.49
2422,2023-04-11 21:00:00,1000,Clothing,251.49,3,16008,North,754.47
2423,2023-04-11 22:00:00,1043,Home,251.49,3,19020,East,754.47
2424,2023-04-11 23:00:00,1044,Sports,251.49,4,18513,South,1005.96
2425,2023-04-12 00:00:00,1046,Sports,251.49,1,15170,North,251.49
2426,2023-04-12 01:00:00,1012,Home,251.49,3,18713,West,754.47
2427,2023-04-12 02:00:00,1021,Sports,251.49,3,12903,South,754.47
2428,2023-04-12 03:00:00,1020,Sports,251.49,3,18242,East,754.47
2429,2023-04-12 04:00:00,1085,Home,251.49,3,10351,East,754.47
2430,2023-04-12 05:00:00,1091,Clothing,251.49,1,14588,East,251.49
2431,2023-04-12 06:00:00,1008,Electronics,251.49,4,13030,North,1005.96
2432,2023-04-12 07:00:00,1025,Clothing,251.49,4,12735,North,1005.96
2433,2023-04-12 08:00:00,1008,Clothing,251.49,1,14152,West,251.49
2434,2023-04-12 09:00:00,1014,Clothing,251.49,3,12483,West,754.47
2435,2023-04-12 10:00:00,1009,Electronics,251.49,3,12283,East,754.47
2436,2023-04-12 11:00:00,1087,Clothing,251.49,1,12360,North,251.49
2437,2023-04-12 12:00:00,1041,Sports,251.49,1,12900,West,251.49
2438,2023-04-12 13:00:00,1071,Electronics,251.49,2,19045,East,502.98
2439,2023-04-12 14:00:00,1023,Sports,251.49,1,14822,East,251.49
2440,2023-04-12 15:00:00,1079,Electronics,251.49,3,13083,West,754.47
2441,2023-04-12 16:00:00,1048,Sports,251.49,1,14520,North,251.49
2442,2023-04-12 17:00:00,1025,Clothing,251.49,4,16652,North,1005.96
2443,2023-04-12 18:00:00,1090,Clothing,251.49,3,17956,West,754.47
2444,2023-04-12 19:00:00,1036,Clothing,251.49,1,16494,North,251.49
2445,2023-04-12 20:00:00,1067,Sports,251.49,1,19167,East,251.49
2446,2023-04-12 21:00:00,1049,Sports,251.49,1,12509,West,251.49
2447,2023-04-12 22:00:00,1023,Home,251.49,3,11798,North,754.47
2448,2023-04-12 23:00:00,1018,Sports,251.49,1,19091,South,251.49
2449,2023-04-13 00:00:00,1099,Electronics,251.49,1,10010,North,251.49
2450,2023-04-13 01:00:00,1059,Clothing,251.49,4,10241,West,1005.96
2451,2023-04-13 02:00:00,1038,Electronics,251.49,2,12077,East,502.98
2452,2023-04-13 03:00:00,1073,Home,251.49,4,18731,East,1005.96
2453,2023-04-13 04:00:00,1088,Home,251.49,2,12405,North,502.98
2454,2023-04-13 05:00:00,1017,Sports,251.49,4,19954,North,1005.96
2455,2023-04-13 06:00:00,1018,Clothing,251.49,1,11152,East,251.49
2456,2023-04-13 07:00:00,1035,Electronics,251.49,1,13387,North,251.49
2457,2023-04-13 08:00:00,1073,Home,251.49,3,18623,East,754.47
2458,2023-04-13 09:00:00,1096,Home,251.49,3,18219,East,754.47
2459,2023-04-13 10:00:00,1054,Electronics,251.49,4,10182,North,1005.96
2460,2023-04-13 11:00:00,1068,Home,251.49,4,13987,South,1005.96
2461,2023-04-13 12:00:00,1046,Electronics,251.49,2,11466,East,502.98
2462,2023-04-13 13:00:00,1048,Clothing,251.49,3,15660,South,754.47
2463,2023-04-13 14:00:00,1098,Sports,251.49,4,11869,West,1005.96
2464,2023-04-13 15:00:00,1097,Electronics,251.49,1,12473,West,251.49
2465,2023-04-13 16:00:00,1032,Clothing,251.49,4,14799,East,1005.96
2466,2023-04-13 17:00:00,1020,Electronics,251.49,2,10665,East,502.98
2467,2023-04-13 18:00:00,1080,Home,251.49,3,15608,West,754.47
2468,2023-04-13 19:00:00,1021,Clothing,251.49,3,18427,West,754.47
2469,2023-04-13 20:00:00,1047,Electronics,251.49,1,17178,West,251.49
2470,2023-04-13 21:00:00,1036,Clothing,251.49,3,11443,North,754.47
2471,2023-04-13 22:00:00,1014,Electronics,251.49,3,17964,West,754.47
2472,2023-04-13 23:00:00,1034,Electronics,251.49,2,10923,North,502.98
2473,2023-04-14 00:00:00,1091,Clothing,251.49,3,18602,West,754.47
2474,2023-04-14 01:00:00,1070,Clothing,251.49,4,18458,North,1005.96
2475,2023-04-14 02:00:00,1031,Clothing,251.49,1,16828,North,251.49
2476,2023-04-14 03:00:00,1010,Home,251.49,3,12999,North,754.47
2477,2023-04-14 04:00:00,1009,Sports,251.49,4,12736,North,1005.96
2478,2023-04-14 05:00:00,1072,Electronics,251.49,1,12371,West,251.49
2479,2023-04-14 06:00:00,1077,Electronics,251.49,1,19336,North,251.49
2480,2023-04-14 07:00:00,1076,Clothing,251.49,2,14767,South,502.98
2481,2023-04-14 08:00:00,1056,Electronics,251.49,3,14850,North,754.47
2482,2023-04-14 09:00:00,1024,Sports,251.49,1,15823,South,251.49
2483,2023-04-14 10:00:00,1001,Sports,251.49,1,16967,North,251.49
2484,2023-04-14 11:00:00,1063,Electronics,251.49,1,16075,North,251.49
2485,2023-04-14 12:00:00,1034,Electronics,251.49,1,19112,South,251.49
2486,2023-04-14 13:00:00,1006,Clothing,251.49,2,11751,West,502.98
2487,2023-04-14 14:00:00,1084,Sports,251.49,1,14179,West,251.49
2488,2023-04-14 15:00:00,1017,Electronics,251.49,1,14401,East,251.49
2489,2023-04-14 16:00:00,1066,Sports,251.49,2,14329,East,502.98
2490,2023-04-14 17:00:00,1041,Electronics,251.49,2,11030,South,502.98
2491,2023-04-14 18:00:00,1038,Home,251.49,2,14722,North,502.98
2492,2023-04-14 19:00:00,1040,Sports,251.49,1,14306,North,251.49
2493,2023-04-14 20:00:00,1074,Home,251.49,4,11587,South,1005.96
2494,2023-04-14 21:00:00,1023,Clothing,251.49,4,15899,South,1005.96
2495,2023-04-14 22:00:00,1059,Sports,251.49,1,10622,South,251.49
2496,2023-04-14 23:00:00,1045,Electronics,251.49,3,14772,West,754.47
2497,2023-04-15 00:00:00,1018,Electronics,251.49,3,15385,West,754.47
2498,2023-04-15 01:00:00,1067,Home,251.49,3,11878,East,754.47
2499,2023-04-15 02:00:00,1089,Sports,251.49,2,17121,West,502.98
2500,2023-04-15 03:00:00,1041,Sports,251.49,3,17093,North,754.47
2501,2023-04-15 04:00:00,1031,Sports,251.49,3,19198,East,754.47
2502,2023-04-15 05:00:00,1038,Clothing,251.49,2,16005,South,502.98
2503,2023-04-15 06:00:00,1035,Sports,251.49,4,14033,North,1005.96
2504,2023-04-15 07:00:00,1096,Clothing,251.49,1,17825,West,251.49
2505,2023-04-15 08:00:00,1035,Electronics,251.49,4,12850,East,1005.96
2506,2023-04-15 09:00:00,1002,Home,251.49,2,12927,West,502.98
2507,2023-04-15 10:00:00,1072,Home,251.49,3,12145,North,754.47
2508,2023-04-15 11:00:00,1007,Sports,251.49,3,18424,East,754.47
2509,2023-04-15 12:00:00,1096,Home,251.49,4,10100,North,1005.96
2510,2023-04-15 13:00:00,1069,Sports,251.49,2,18095,North,502.98
2511,2023-04-15 14:00:00,1040,Electronics,251.49,2,15912,East,502.98
2512,2023-04-15 15:00:00,1067,Electronics,251.49,4,15271,North,1005.96
2513,2023-04-15 16:00:00,1012,Electronics,251.49,3,15926,East,754.47
2514,2023-04-15 17:00:00,1048,Home,251.49,2,18929,South,502.98
2515,2023-04-15 18:00:00,1059,Sports,251.49,4,14862,South,1005.96
2516,2023-04-15 19:00:00,1001,Clothing,251.49,3,15929,South,754.47
2517,2023-04-15 20:00:00,1059,Electronics,251.49,3,13652,East,754.47
2518,2023-04-15 21:00:00,1004,Electronics,251.49,3,11861,South,754.47
2519,2023-04-15 22:00:00,1043,Clothing,251.49,1,13935,South,251.49
2520,2023-04-15 23:00:00,1026,Clothing,251.49,2,15416,West,502.98
2521,2023-04-16 00:00:00,1031,Home,251.49,2,14793,West,502.98
2522,2023-04-16 01:00:00,1020,Electronics,251.49,3,12688,East,754.47
2523,2023-04-16 02:00:00,1007,Home,251.49,1,15783,West,251.49
2524,2023-04-16 03:00:00,1071,Electronics,251.49,2,19040,East,502.98
2525,2023-04-16 04:00:00,1049,Home,251.49,2,19105,North,502.98
2526,2023-04-16 05:00:00,1066,Home,251.49,1,18217,North,251.49
2527,2023-04-16 06:00:00,1043,Clothing,251.49,2,10113,South,502.98
2528,2023-04-16 07:00:00,1057,Sports,251.49,2,14442,South,502.98
2529,2023-04-16 08:00:00,1002,Sports,251.49,4,13494,North,1005.96
2530,2023-04-16 09:00:00,1085,Sports,251.49,2,14441,South,502.98
2531,2023-04-16 10:00:00,1069,Electronics,251.49,1,19220,East,251.49
2532,2023-04-16 11:00:00,1001,Clothing,251.49,1,11122,East,251.49
2533,2023-04-16 12:00:00,1086,Clothing,251.49,3,14351,North,754.47
2534,2023-04-16 13:00:00,1043,Clothing,251.49,4,12676,West,1005.96
2535,2023-04-16 14:00:00,1001,Electronics,251.49,3,18927,North,754.47
2536,2023-04-16 15:00:00,1080,Home,251.49,4,14524,South,1005.96
2537,2023-04-16 16:00:00,1034,Home,251.49,4,18725,South,1005.96
2538,2023-04-16 17:00:00,1097,Sports,251.49,3,17280,East,754.47
2539,2023-04-16 18:00:00,1086,Sports,251.49,2,15664,East,502.98
2540,2023-04-16 19:00:00,1029,Electronics,251.49,4,18519,West,1005.96
2541,2023-04-16 20:00:00,1007,Electronics,251.49,3,11637,East,754.47
2542,2023-04-16 21:00:00,1021,Sports,251.49,3,10429,South,754.47
2543,2023-04-16 22:00:00,1043,Home,251.49,3,14296,South,754.47
2544,2023-04-16 23:00:00,1057,Home,251.49,3,19145,West,754.47
2545,2023-04-17 00:00:00,1035,Clothing,251.49,3,16251,South,754.47
2546,2023-04-17 01:00:00,1068,Sports,251.49,2,14507,East,502.98
2547,2023-04-17 02:00:00,1076,Sports,251.49,1,12950,South,251.49
2548,2023-04-17 03:00:00,1092,Home,251.49,2,13472,South,502.98
2549,2023-04-17 04:00:00,1030,Clothing,251.49,1,13531,North,251.49
2550,2023-04-17 05:00:00,1046,Sports,251.49,4,13382,South,1005.96
2551,2023-04-17 06:00:00,1054,Home,251.49,4,12166,North,1005.96
2552,2023-04-17 07:00:00,1079,Home,251.49,3,19436,East,754.47
2553,2023-04-17 08:00:00,1061,Home,251.49,2,11612,East,502.98
2554,2023-04-17 09:00:00,1029,Clothing,251.49,3,14212,East,754.47
2555,2023-04-17 10:00:00,1054,Clothing,251.49,2,13127,South,502.98
2556,2023-04-17 11:00:00,1015,Home,251.49,4,17071,South,1005.96
2557,2023-04-17 12:00:00,1011,Clothing,251.49,2,15865,South,502.98
2558,2023-04-17 13:00:00,1016,Clothing,251.49,3,11908,South,754.47
2559,2023-04-17 14:00:00,1015,Clothing,251.49,3,17770,East,754.47
2560,2023-04-17 15:00:00,1011,Clothing,251.49,4,14503,North,1005.96
2561,2023-04-17 16:00:00,1007,Electronics,251.49,1,16236,North,251.49
2562,2023-04-17 17:00:00,1083,Sports,251.49,4,19434,East,1005.96
2563,2023-04-17 18:00:00,1002,Sports,251.49,3,13590,East,754.47
2564,2023-04-17 19:00:00,1015,Clothing,251.49,4,10709,North,1005.96
2565,2023-04-17 20:00:00,1029,Home,251.49,1,19749,West,251.49
2566,2023-04-17 21:00:00,1022,Sports,251.49,3,10826,West,754.47
2567,2023-04-17 22:00:00,1091,Clothing,251.49,1,15167,West,251.49
2568,2023-04-17 23:00:00,1004,Sports,251.49,2,10092,West,502.98
2569,2023-04-18 00:00:00,1083,Home,251.49,2,10025,East,502.98
2570,2023-04-18 01:00:00,1064,Clothing,251.49,4,12929,West,1005.96
2571,2023-04-18 02:00:00,1029,Home,251.49,3,10492,South,754.47
2572,2023-04-18 03:00:00,1020,Sports,251.49,2,14541,East,502.98
